"['Event Planning & Services', 'Caterers', 'Restaurants']",4.0
"['Coffee & Tea', 'Cafes', 'Restaurants', 'Food', 'Desserts', 'Bakeries']",4.0
"['Food', 'Restaurants', 'Imported Food', 'Specialty Food', 'Ethnic Food', 'Vietnamese']",4.0
"['Spanish', 'Restaurants']",4.0
"['Desserts', 'Food', 'Restaurants', 'Breakfast & Brunch']",2.5
"['Pizza', 'Restaurants']",4.0
['Restaurants'],3.0
"['Restaurants', 'Fast Food']",3.5
"['Restaurants', 'Mexican']",4.0
['Restaurants'],3.5
"['Event Planning & Services', 'Food Delivery Services', 'Gluten-Free', 'Food', 'Personal Chefs', 'Restaurants']",5.0
"['German', 'Caribbean', 'Restaurants']",5.0
"['Restaurants', 'Pizza']",4.0
"['Restaurants', 'Pizza']",4.0
"['Food', 'Bakeries', 'Bubble Tea', 'Restaurants']",3.5
"['Juice Bars & Smoothies', 'Cafes', 'Internet Cafes', 'Food', 'Restaurants']",4.5
"['Restaurants', 'Ethnic Food', 'Imported Food', 'Food', 'Specialty Food']",4.5
['Restaurants'],4.0
"['Sports Bars', 'Burgers', 'Nightlife', 'Restaurants', 'Bars']",2.5
['Restaurants'],3.5
"['Barbeque', 'Hawaiian', 'Restaurants']",3.5
"['Delis', 'Restaurants', 'Sandwiches']",3.0
"['Specialty Food', 'Sushi Bars', 'Food', 'Restaurants']",3.5
"['Sandwiches', 'Restaurants', 'Salad', 'Soup']",4.0
['Restaurants'],2.5
"['Specialty Food', 'Restaurants', 'Vegetarian', 'Food', 'Ethnic Food', 'Grocery']",4.0
"['Gastropubs', 'Restaurants', 'Nightlife', 'Bars', 'British', 'Burgers', 'Pubs']",2.0
"['Restaurants', 'Indian']",4.0
['Restaurants'],3.0
"['Restaurants', 'Cafes', 'Bakeries', 'Food']",4.5
"['Breakfast & Brunch', 'Restaurants']",3.5
['Restaurants'],4.5
"['Seafood Markets', 'Specialty Food', 'Sushi Bars', 'Restaurants', 'Food']",4.0
"['Japanese', 'Restaurants']",4.0
"['Restaurants', 'Caribbean']",3.5
"['Falafel', 'Restaurants', 'Mediterranean']",4.0
"['Nightlife', 'Restaurants', 'Sushi Bars']",2.5
"['Restaurants', 'Caribbean']",4.0
"['Cafes', 'Coffee & Tea', 'Restaurants', 'Food']",4.5
"['Restaurants', 'Burgers', 'Breakfast & Brunch', 'Sandwiches']",2.5
"['Halal', 'Afghan', 'Indian', 'Pakistani', 'Restaurants']",3.0
"['Fast Food', 'Tex-Mex', 'Food', 'Restaurants']",3.0
"['Restaurants', 'Fast Food']",3.0
"['Arts & Entertainment', 'Delis', 'Casinos', 'Restaurants']",4.0
"['Salad', 'Restaurants', 'Food', 'Empanadas']",4.0
"['Dim Sum', 'Restaurants']",3.0
"['Restaurants', 'Breakfast & Brunch']",1.5
"['Restaurants', 'Fast Food']",2.0
"['Delis', 'Restaurants', 'American (New)', 'Sandwiches', 'Fast Food']",3.5
"['Restaurants', 'Nightlife', 'Steakhouses']",4.0
"['Restaurants', 'Breakfast & Brunch', 'Diners']",3.0
"['Sandwiches', 'Delis', 'Restaurants']",4.5
"['Restaurants', 'Barbeque', 'Soup']",4.0
"['Fast Food', 'Restaurants', 'Mexican']",2.0
"['Buffets', 'Breakfast & Brunch', 'Restaurants']",2.5
"['Restaurants', 'Pizza']",3.0
['Restaurants'],3.5
"['Bakeries', 'Food', 'Restaurants', 'British']",2.0
"['Lounges', 'Restaurants', 'Bars', 'Nightlife']",3.0
"['Restaurants', 'Diners', 'Hot Dogs']",4.0
"['Bars', 'Sports Bars', 'Nightlife', 'Restaurants']",2.5
"['Restaurants', 'Food', 'Coffee & Tea']",4.0
"['Restaurants', 'Burgers']",3.5
"['Fish & Chips', 'Restaurants']",4.5
['Restaurants'],3.0
"['Restaurants', 'Breakfast & Brunch']",3.5
"['Pizza', 'Restaurants']",2.0
"['Nightlife', 'Restaurants', 'Steakhouses', 'Bars', 'Dive Bars']",3.5
"['Event Planning & Services', 'Restaurants', 'Caribbean', 'Canadian (New)', 'Venues & Event Spaces']",4.5
"['Cafes', 'Restaurants', 'Pizza']",3.0
"['Pizza', 'Restaurants']",4.0
"['Ethnic Food', 'Restaurants', 'Fast Food', 'Specialty Food', 'Food']",4.5
"['Mediterranean', 'Sandwiches', 'Creperies', 'Restaurants', 'Food']",4.5
['Restaurants'],4.0
"['Hot Dogs', 'Fast Food', 'Restaurants', 'Burgers']",4.0
['Restaurants'],5.0
['Restaurants'],2.5
"['Nightlife', 'Asian Fusion', 'Bars', 'Restaurants']",3.5
"['Cafes', 'Restaurants', 'Italian']",4.0
"['Seafood', 'Restaurants', 'Breakfast & Brunch']",3.0
"['Sushi Bars', 'Restaurants']",4.5
"['Restaurants', 'Pizza']",3.0
"['Tex-Mex', 'Restaurants', 'Fast Food']",2.0
"['Barbeque', 'Restaurants']",2.5
"['Taiwanese', 'Restaurants', 'Asian Fusion']",3.5
"['Restaurants', 'Sports Bars', 'Pizza', 'Bars', 'Nightlife']",3.0
"['Nightlife', 'Sports Bars', 'Irish', 'Restaurants', 'Bars']",3.5
"['Restaurants', 'Bars', 'Nightlife']",4.0
"['Restaurants', 'Sandwiches']",3.0
"['Food', 'Fast Food', 'Coffee & Tea', 'Restaurants', 'Creperies', 'Desserts']",4.0
"['Fast Food', 'Chicken Wings', 'Restaurants']",2.0
"['Restaurants', 'Burgers', 'Fast Food']",1.5
"['Desserts', 'Food', 'Restaurants']",2.5
"['Bars', 'Steakhouses', 'Lounges', 'Nightlife', 'Restaurants']",3.5
"['Restaurants', 'Steakhouses', 'Specialty Food', 'Ethnic Food', 'Sushi Bars', 'Food']",4.0
"['Food', 'Ethnic Food', 'Specialty Food', 'Imported Food', 'Ice Cream & Frozen Yogurt', 'Restaurants']",5.0
"['Food', 'Nightlife', 'Coffee & Tea', 'Lounges', 'Canadian (New)', 'Bars', 'Restaurants']",2.0
"['Soup', 'Salad', 'Restaurants', 'Sandwiches']",2.5
"['Breakfast & Brunch', 'Restaurants']",2.0
"['Nightlife', 'Bars', 'Restaurants', 'Pubs', 'Fish & Chips']",3.0
"['Restaurants', 'Cafes', 'Food']",4.5
['Restaurants'],4.5
"['Hot Dogs', 'Restaurants']",3.5
"['Sandwiches', 'Restaurants']",3.5
['Restaurants'],4.0
['Restaurants'],4.0
"['Food', 'Coffee & Tea', 'Restaurants', 'Breakfast & Brunch']",3.0
"['Restaurants', 'Cocktail Bars', 'Gastropubs', 'Bars', 'Tex-Mex', 'Nightlife']",4.0
"['Food', 'Restaurants', 'Breakfast & Brunch', 'Coffee & Tea']",3.0
"['Restaurants', 'Burgers', 'Fast Food']",2.5
['Restaurants'],3.5
['Restaurants'],3.0
"['Restaurants', 'Seafood']",3.5
"['Sushi Bars', 'Restaurants']",3.5
"['Bakeries', 'Restaurants', 'Food', 'Cafes', 'Breakfast & Brunch']",4.0
"['Restaurants', 'Japanese']",3.0
"['Pizza', 'Restaurants']",2.5
['Restaurants'],4.0
"['Restaurants', 'Vietnamese']",3.0
"['Hot Dogs', 'Restaurants']",2.0
"['Restaurants', 'Fast Food']",4.5
"['Restaurants', 'Sri Lankan', 'Australian']",4.0
"['Restaurants', 'Fast Food', 'Burgers']",3.5
"['Food', 'Coffee & Tea', 'Nightlife', 'Desserts', 'Cafes', 'Bars', 'Hookah Bars', 'Restaurants']",5.0
"['Pizza', 'Restaurants']",3.5
"['Restaurants', 'Caterers', 'Event Planning & Services', 'Diners']",3.0
"['Bakeries', 'Sandwiches', 'Chicken Wings', 'Cajun/Creole', 'Restaurants', 'Cafes', 'Food']",4.0
['Restaurants'],4.0
"['Restaurants', 'Barbeque']",3.5
['Restaurants'],4.0
['Restaurants'],2.5
['Restaurants'],2.5
"['Restaurants', 'American (New)']",3.5
"['Restaurants', 'Breakfast & Brunch']",2.5
['Restaurants'],4.5
"['Nightlife', 'Beer', 'Wine & Spirits', 'Event Planning & Services', 'Restaurants', 'Food', 'Caterers', 'Bars']",3.0
"['Cafes', 'Coffee & Tea', 'Restaurants', 'Food']",4.5
"['Restaurants', 'Sandwiches']",3.5
"['Asian Fusion', 'Vietnamese', 'Restaurants']",4.5
"['Fast Food', 'Restaurants']",1.5
['Restaurants'],3.5
['Restaurants'],3.0
"['Steakhouses', 'Restaurants']",3.5
"['Desserts', 'Cafes', 'Coffee & Tea', 'Restaurants', 'Food']",3.5
"['Pubs', 'Bars', 'Gastropubs', 'Restaurants', 'Nightlife']",4.0
['Restaurants'],4.0
['Restaurants'],3.5
"['Soul Food', 'Restaurants']",3.5
"['Nightlife', 'Pubs', 'Bars', 'Restaurants', 'Canadian (New)']",3.5
['Restaurants'],3.0
"['Food', 'Restaurants', 'Ethnic Food', 'Specialty Food']",3.0
"['Restaurants', 'Gastropubs']",4.5
"['Restaurants', 'Barbeque', 'Asian Fusion']",3.0
"['Bars', 'Brasseries', 'Breweries', 'Pubs', 'Nightlife', 'Restaurants', 'Food']",3.5
"['Cafes', 'Food', 'Restaurants', 'Desserts', 'Coffee & Tea']",4.0
"['Canadian (New)', 'Event Planning & Services', 'Hotels', 'Hotels & Travel', 'Breakfast & Brunch', 'Restaurants']",3.0
['Restaurants'],2.5
['Restaurants'],4.5
"['Sandwiches', 'Salad', 'Restaurants', 'Pizza']",4.0
"['Beer', 'Wine & Spirits', 'Restaurants', 'Cocktail Bars', 'Bars', 'Food', 'Seafood', 'Nightlife']",4.0
"['Food', 'Sandwiches', 'Food Delivery Services', 'Restaurants']",3.0
"['Vegan', 'Buffets', 'Mongolian', 'Restaurants', 'Asian Fusion']",4.0
"['Pizza', 'Restaurants']",1.0
['Restaurants'],3.5
"['Restaurants', 'Indian']",3.5
"['Restaurants', 'Breakfast & Brunch', 'Fast Food', 'Diners']",3.0
"['Restaurants', 'Soup']",4.5
['Restaurants'],3.5
"['Restaurants', 'Pizza']",3.0
"['Persian/Iranian', 'Restaurants']",4.0
['Restaurants'],4.0
"['Buffets', 'Restaurants']",2.5
"['Restaurants', 'Pizza']",2.0
['Restaurants'],2.0
"['Buffets', 'Chicken Wings', 'Restaurants']",3.0
"['Restaurants', 'Pizza', 'Salad']",4.0
['Restaurants'],2.5
"['Restaurants', 'Szechuan', 'Shanghainese']",3.0
"['Sandwiches', 'Restaurants', 'Food']",3.0
"['Restaurants', 'Sandwiches', 'Salad']",4.0
"['Fast Food', 'Restaurants']",4.0
['Restaurants'],3.5
"['Breakfast & Brunch', 'Food', 'Sandwiches', 'Coffee & Tea', 'Restaurants']",3.0
"['Restaurants', 'Food', 'Coffee & Tea', 'Sandwiches', 'Beer', 'Wine & Spirits']",3.5
"['Specialty Food', 'Ethnic Food', 'Food', 'African', 'Restaurants']",2.5
"['Salad', 'Seafood Markets', 'Restaurants', 'Fish & Chips', 'Food', 'Seafood', 'Specialty Food']",4.0
"['Restaurants', 'Breakfast & Brunch', 'Coffee & Tea', 'Food']",3.5
"['Pizza', 'Restaurants']",3.0
"['Food', 'Sandwiches', 'Restaurants', 'Coffee & Tea', 'Breakfast & Brunch', 'Cafes']",5.0
"['Nightlife', 'Burgers', 'Bars', 'Sports Bars', 'Steakhouses', 'Restaurants']",2.5
"['Bars', 'Nightlife', 'Restaurants']",3.5
['Restaurants'],3.5
"['Restaurants', 'Fast Food', 'Food', 'Sandwiches']",3.5
['Restaurants'],3.0
"['Burgers', 'Fast Food', 'Restaurants']",2.5
"['Seafood', 'Delis', 'Sandwiches', 'Restaurants']",4.0
['Restaurants'],3.5
"['Restaurants', 'Fish & Chips']",3.0
['Restaurants'],4.0
"['Coffee & Tea', 'Breakfast & Brunch', 'Restaurants', 'Food', 'Diners']",3.5
"['Restaurants', 'Pizza', 'Bars', 'Nightlife']",2.5
"['Pizza', 'Restaurants']",4.0
"['Cafes', 'Restaurants']",2.5
"['Delis', 'Restaurants']",4.0
"['Restaurants', 'Food Stands']",4.0
['Restaurants'],3.5
"['Mediterranean', 'Restaurants', 'Halal']",4.0
"['Restaurants', 'Pizza']",2.5
"['Food', 'Juice Bars & Smoothies', 'Sandwiches', 'Restaurants']",2.0
"['Restaurants', 'Sushi Bars']",4.5
"['Restaurants', 'Fast Food', 'Sandwiches']",3.0
['Restaurants'],3.5
['Restaurants'],4.0
['Restaurants'],4.0
"['Dim Sum', 'Restaurants']",3.5
"['Asian Fusion', 'Restaurants', 'Buffets']",2.0
"['Cafes', 'Food', 'Coffee & Tea', 'Restaurants']",4.5
"['Pizza', 'Sandwiches', 'Restaurants']",2.5
['Restaurants'],3.0
['Restaurants'],4.0
"['Diners', 'Restaurants', 'Fast Food']",3.0
['Restaurants'],3.0
"['Restaurants', 'Breakfast & Brunch']",4.0
"['Restaurants', 'Cafes', 'Coffee & Tea', 'Patisserie/Cake Shop', 'Food']",4.5
"['Restaurants', 'Hot Dogs']",5.0
"['Restaurants', 'Tapas/Small Plates', 'Tapas Bars', 'Cocktail Bars', 'Bars', 'Nightlife']",4.5
"['Salad', 'Sandwiches', 'Restaurants', 'Pizza']",2.5
"['Diners', 'Bagels', 'Food', 'Caterers', 'Delis', 'Breakfast & Brunch', 'Event Planning & Services', 'Restaurants']",4.5
"['Restaurants', 'Cajun/Creole']",2.5
"['Restaurants', 'Nightlife', 'Bars']",3.5
"['Cajun/Creole', 'Seafood', 'Restaurants']",3.0
"['Restaurants', 'Barbeque']",4.0
"['Restaurants', 'Coffee & Tea', 'Cafes', 'Food']",4.5
"['Coffee & Tea', 'Restaurants', 'Food', 'Cafes']",4.0
['Restaurants'],2.5
"['Burgers', 'Chicken Wings', 'Restaurants']",3.0
"['Restaurants', 'Fish & Chips']",2.0
"['Halal', 'Falafel', 'Restaurants', 'Mediterranean']",4.0
"['Restaurants', 'Sushi Bars']",3.5
"['Restaurants', 'Diners']",2.5
"['Ethnic Food', 'Specialty Food', 'Imported Food', 'Food', 'Food Court', 'Restaurants']",2.5
"['Gluten-Free', 'Restaurants']",4.5
"['Restaurants', 'Food', 'Breakfast & Brunch', 'Cafes', 'Desserts']",4.5
"['Food', 'Food Court', 'Restaurants', 'Coffee & Tea']",1.5
['Restaurants'],3.0
"['Specialty Food', 'Sushi Bars', 'Food', 'Restaurants']",4.0
['Restaurants'],2.5
"['American (New)', 'Cafes', 'Restaurants', 'Breakfast & Brunch']",3.0
"['Pizza', 'Restaurants']",4.5
"['Delis', 'Restaurants', 'Sandwiches']",4.5
['Restaurants'],3.5
"['Food', 'Halal', 'Specialty Food', 'Restaurants', 'Ethnic Food']",3.5
"['Diners', 'Breakfast & Brunch', 'Restaurants']",3.5
"['Cafes', 'Mediterranean', 'Caterers', 'Event Planning & Services', 'Breakfast & Brunch', 'Restaurants']",4.0
"['Gluten-Free', 'Sandwiches', 'Restaurants', 'Food', 'Pizza']",3.0
"['Lounges', 'Restaurants', 'Nightlife', 'Food', 'Bars', 'Beer', 'Wine & Spirits']",2.0
['Restaurants'],2.0
"['Burgers', 'Ice Cream & Frozen Yogurt', 'Food', 'Sandwiches', 'Soup', 'Salad', 'Restaurants']",4.5
"['Asian Fusion', 'Restaurants']",3.5
"['Seafood', 'Steakhouses', 'Restaurants']",3.0
"['Pizza', 'Desserts', 'Food', 'Restaurants']",4.0
"['Restaurants', 'Burgers']",2.5
"['Sandwiches', 'Restaurants', 'Coffee & Tea', 'Food']",4.0
"['Restaurants', 'Steakhouses']",3.5
"['Hot Dogs', 'Pizza', 'Restaurants']",4.0
"['Bars', 'Arts & Entertainment', 'Restaurants', 'Nightlife', 'Food', 'Wine Bars', 'Gastropubs', 'Wineries', 'Beer', 'Wine & Spirits', 'Vegetarian']",4.0
"['Bars', 'Nightlife', 'Restaurants']",3.0
"['Restaurants', 'Pizza']",4.0
"['Restaurants', 'Mexican']",3.5
"['Burmese', 'Food', 'Restaurants']",4.0
"['Seafood', 'Restaurants', 'Steakhouses']",3.5
['Restaurants'],3.5
"['Diners', 'Restaurants', 'Kosher']",3.5
['Restaurants'],4.0
"['Fast Food', 'Restaurants']",3.0
"['Restaurants', 'Chicken Wings', 'Pizza']",2.5
"['Restaurants', 'Steakhouses', 'Breakfast & Brunch', 'Burgers']",4.0
['Restaurants'],4.5
"['Restaurants', 'Fast Food']",2.5
['Restaurants'],3.5
"['Burgers', 'Restaurants']",3.5
"['Restaurants', 'Diners']",4.0
"['Irish', 'Restaurants', 'Nightlife', 'Bars', 'Pubs']",3.5
"['Restaurants', 'Pizza']",3.0
"['Fast Food', 'Restaurants', 'Sandwiches']",1.0
"['Gastropubs', 'Bars', 'Restaurants', 'Lounges', 'Nightlife']",3.5
"['Restaurants', 'Barbeque', 'Food']",3.0
"['Restaurants', 'Delis']",1.5
"['Afghan', 'Restaurants']",4.0
['Restaurants'],3.5
"['Pizza', 'Restaurants']",3.5
"['Sushi Bars', 'Restaurants', 'Buffets']",3.0
"['Restaurants', 'Casinos', 'Arts & Entertainment']",3.5
"['Pizza', 'Restaurants']",4.5
['Restaurants'],3.5
"['Restaurants', 'Asian Fusion']",3.0
"['Restaurants', 'Steakhouses']",3.5
"['Restaurants', 'Food', 'Breakfast & Brunch', 'Cafes', 'Coffee & Tea']",4.0
['Restaurants'],3.5
"['Pizza', 'Chicken Wings', 'Sandwiches', 'Restaurants']",2.0
"['Restaurants', 'Mediterranean', 'Halal']",4.5
"['African', 'Restaurants']",3.0
['Restaurants'],4.0
['Restaurants'],2.5
['Restaurants'],3.5
"['Pizza', 'Restaurants']",2.0
"['Restaurants', 'Burgers']",3.0
"['Seafood', 'Restaurants']",4.0
"['Pizza', 'Restaurants', 'Sandwiches', 'Chicken Wings']",3.5
"['Nightlife', 'Restaurants', 'Southern', 'Cajun/Creole', 'Bars']",3.5
"['Asian Fusion', 'Sushi Bars', 'Restaurants']",3.5
"['Pizza', 'Restaurants', 'Cheesesteaks']",3.0
"['Restaurants', 'Asian Fusion']",4.0
"['Restaurants', 'Sandwiches', 'Breakfast & Brunch']",3.5
"['Canadian (New)', 'Nightlife', 'Pizza', 'Restaurants', 'Sports Bars', 'Bars', 'Burgers']",4.0
"['Mediterranean', 'Modern European', 'Restaurants', 'Czech/Slovakian']",4.0
"['Restaurants', 'Food', 'Food Stands', 'Food Trucks']",3.0
"['Sandwiches', 'Restaurants']",4.5
"['Sandwiches', 'Bagels', 'Food', 'Restaurants', 'Breakfast & Brunch']",3.5
"['Breakfast & Brunch', 'Restaurants', 'Diners']",4.5
"['Pizza', 'Restaurants', 'Sandwiches']",3.0
"['Sushi Bars', 'Restaurants']",2.5
"['Sushi Bars', 'Restaurants']",3.0
"['Coffee & Tea', 'Cafes', 'Food', 'Restaurants']",5.0
"['Restaurants', 'Pizza']",3.5
['Restaurants'],3.0
['Restaurants'],4.0
"['British', 'Restaurants', 'Burgers', 'Fast Food']",3.0
"['Barbeque', 'Food Stands', 'Restaurants', 'Food Trucks', 'Food']",4.0
"['Pizza', 'Restaurants']",4.0
['Restaurants'],3.5
['Restaurants'],3.0
['Restaurants'],3.5
"['Barbeque', 'Restaurants']",3.0
"['Dive Bars', 'Nightlife', 'Restaurants', 'Bars']",3.5
"['Salad', 'Vegetarian', 'Food', 'Cafes', 'Gluten-Free', 'Juice Bars & Smoothies', 'Sandwiches', 'Restaurants', 'Vegan']",4.5
"['Restaurants', 'Buffets']",3.5
"['Food', 'Middle Eastern', 'Vegetarian', 'Mediterranean', 'Restaurants']",4.0
"['Restaurants', 'Tea Rooms', 'Food']",2.5
['Restaurants'],4.0
"['Bars', 'Nightlife', 'Restaurants']",3.0
"['Restaurants', 'Sushi Bars']",4.0
"['Restaurants', 'Fast Food', 'Tex-Mex']",3.0
"['Fast Food', 'Restaurants', 'Burgers']",2.5
"['Restaurants', 'Sandwiches']",4.0
['Restaurants'],3.0
"['Indian', 'Restaurants']",4.5
"['Bars', 'Nightlife', 'American (New)', 'Restaurants']",3.0
"['Food', 'Restaurants', 'Cafes', 'Coffee & Tea']",3.0
"['Fast Food', 'Restaurants', 'Pizza']",4.0
"['Canadian (New)', 'Filipino', 'Restaurants']",3.0
['Restaurants'],3.5
"['Music Venues', 'Food Trucks', 'Caterers', 'Food Delivery Services', 'Cafes', 'Food', 'Breakfast & Brunch', 'Creperies', 'Juice Bars & Smoothies', 'Restaurants', 'Vegetarian', 'Nightlife', 'Event Planning & Services', 'Arts & Entertainment', 'Desserts']",3.5
"['Canadian (New)', 'Restaurants', 'Ramen']",4.0
['Restaurants'],5.0
['Restaurants'],4.0
"['Fish & Chips', 'Restaurants']",3.5
"['Sandwiches', 'Desserts', 'Food', 'Restaurants']",4.5
"['Food', 'Restaurants', 'Desserts', 'Ice Cream & Frozen Yogurt']",4.0
"['Pizza', 'Restaurants']",3.0
"['Food', 'Donuts', 'Restaurants', 'Burgers']",3.0
"['Sandwiches', 'Restaurants', 'Delis', 'Fast Food']",3.0
"['Indian', 'Restaurants']",4.0
"['Chicken Shop', 'Fast Food', 'Restaurants']",3.5
['Restaurants'],3.5
"['Restaurants', 'Gluten-Free', 'Juice Bars & Smoothies', 'Vegan', 'Food', 'Breakfast & Brunch', 'Vegetarian']",4.0
"['Pizza', 'Restaurants', 'Event Planning & Services', 'Caterers']",4.0
['Restaurants'],3.5
"['Nightlife', 'Restaurants', 'Wine Bars', 'Bars', 'Breakfast & Brunch']",4.5
"['Nightlife', 'Bars', 'Restaurants']",3.5
"['Sushi Bars', 'Restaurants']",5.0
['Restaurants'],2.0
"['Restaurants', 'Pizza']",4.0
"['Restaurants', 'Dim Sum']",1.5
"['Bavarian', 'Restaurants', 'Beer Garden', 'Palatine']",3.5
['Restaurants'],3.5
"['Restaurants', 'Asian Fusion', 'Food']",3.5
"['Hot Dogs', 'Burgers', 'Restaurants', 'Canadian (New)', 'Poutineries', 'Salad', 'Sandwiches']",3.5
"['Caribbean', 'Restaurants', 'Vegan', 'Vegetarian']",5.0
"['Food', 'Breakfast & Brunch', 'Bakeries', 'Restaurants', 'Cafes', 'Coffee & Tea']",4.0
"['Delis', 'Restaurants']",3.0
['Restaurants'],4.0
['Restaurants'],3.0
"['Steakhouses', 'American (New)', 'Restaurants']",3.5
"['Coffee & Tea', 'Donuts', 'Food', 'Restaurants', 'Breakfast & Brunch']",3.0
"['Burgers', 'Restaurants', 'Fast Food']",3.0
"['Restaurants', 'Sports Bars', 'Pizza', 'Bars', 'Nightlife']",2.5
"['Restaurants', 'Chicken Wings']",2.0
['Restaurants'],3.5
"['Specialty Food', 'Restaurants', 'Kebab', 'Food', 'Delicatessen']",3.5
"['Burgers', 'Breakfast & Brunch', 'Restaurants']",3.5
"['Food', 'Street Vendors', 'Restaurants', 'Food Stands']",4.5
"['Restaurants', 'Asian Fusion', 'Sushi Bars']",3.5
['Restaurants'],3.5
"['Restaurants', 'Sandwiches']",4.5
"['Restaurants', 'Tex-Mex']",3.0
"['Specialty Food', 'Ethnic Food', 'Ramen', 'Food', 'Restaurants', 'Imported Food']",3.0
['Restaurants'],2.5
['Restaurants'],4.0
"['Restaurants', 'Japanese']",4.0
['Restaurants'],4.0
"['Restaurants', 'Barbeque']",4.5
"['Restaurants', 'Beer', 'Wine & Spirits', 'Food']",3.0
"['Food', 'Restaurants']",2.5
['Restaurants'],3.5
"['Burgers', 'Restaurants']",2.5
"['Restaurants', 'Sandwiches']",4.0
"['Sandwiches', 'Fast Food', 'Restaurants']",2.0
"['Restaurants', 'Diners']",4.0
['Restaurants'],3.5
"['Shopping', 'Restaurants', 'Home Services', 'Furniture Stores', 'Home & Garden', 'Carpeting']",1.5
"['Restaurants', 'Food', 'Butcher', 'Ethnic Food', 'Specialty Food', 'Grocery', 'Bakeries', 'Imported Food']",3.0
['Restaurants'],2.5
"['Food', 'Specialty Food', 'Ethnic Food', 'Restaurants']",4.0
"['Restaurants', 'Canadian (New)']",4.0
"['Restaurants', 'Fast Food', 'Sandwiches']",4.0
"['Buffets', 'Indian', 'Restaurants']",3.5
"['Food', 'Juice Bars & Smoothies', 'Vegan', 'Acupuncture', 'Health & Medical', 'Doctors', 'Coffee & Tea', 'Sports Medicine', 'Cafes', 'Restaurants']",4.0
"['Restaurants', 'Pizza']",3.5
['Restaurants'],3.5
"['Restaurants', 'Buffets']",3.5
"['Halal', 'Vegetarian', 'Restaurants', 'Buffets', 'Food Delivery Services', 'Food']",4.0
['Restaurants'],3.5
"['Restaurants', 'Indian']",4.0
"['Restaurants', 'Food', 'Burgers']",2.5
"['Breakfast & Brunch', 'Restaurants']",4.0
"['Pizza', 'Restaurants', 'Chicken Wings', 'Sandwiches']",3.0
"['Canadian (New)', 'Restaurants']",4.0
"['Food', 'Delis', 'Comfort Food', 'Restaurants', 'Creperies', 'Desserts']",5.0
"['Restaurants', 'Fast Food']",3.5
"['Sandwiches', 'Restaurants', 'Cheesesteaks']",3.0
"['Restaurants', 'Halal', 'Vegan']",2.5
"['Breakfast & Brunch', 'Restaurants']",3.5
"['Food', 'Restaurants']",3.0
"['Restaurants', 'Pizza']",4.5
['Restaurants'],1.5
"['Burgers', 'Restaurants']",2.5
"['Restaurants', 'Burgers', 'Asian Fusion']",4.0
"['Japanese', 'Chinese', 'Salad', 'Restaurants', 'Sushi Bars', 'Dim Sum']",3.0
"['Restaurants', 'Mediterranean']",3.5
['Restaurants'],3.5
['Restaurants'],3.5
['Restaurants'],4.0
"['Breakfast & Brunch', 'Sandwiches', 'Restaurants', 'Bakeries', 'Food']",4.0
"['Restaurants', 'Sandwiches']",2.0
"['Restaurants', 'Caribbean']",4.0
"['Restaurants', 'Bagels', 'Food', 'Sandwiches']",3.0
"['Burgers', 'Restaurants']",3.0
['Restaurants'],3.0
"['Ice Cream & Frozen Yogurt', 'Restaurants', 'Sandwiches', 'Food']",4.0
['Restaurants'],2.5
"['Restaurants', 'Southern', 'Seafood']",3.5
"['Restaurants', 'Chicken Wings']",3.0
"['Restaurants', 'Fast Food']",2.5
"['Food Trucks', 'Burgers', 'Restaurants', 'Food']",4.0
"['Breakfast & Brunch', 'Diners', 'Food', 'Restaurants', 'Desserts']",4.0
"['Seafood', 'Bars', 'Restaurants', 'Cocktail Bars', 'Sushi Bars', 'Nightlife', 'Dance Clubs']",4.0
"['Restaurants', 'Nightlife']",2.5
"['Sushi Bars', 'Restaurants']",4.5
"['Sandwiches', 'Restaurants']",3.5
"['Restaurants', 'Vegetarian']",4.0
"['Restaurants', 'Pizza']",4.5
"['Restaurants', 'Pizza']",4.0
"['Steakhouses', 'Breakfast & Brunch', 'Restaurants']",3.5
"['Restaurants', 'Bars', 'Sports Bars', 'Nightlife']",4.5
"['Restaurants', 'Pizza', 'Sandwiches']",3.0
"['Pizza', 'Restaurants']",2.5
"['Restaurants', 'Sandwiches', 'Bars', 'Salad', 'Nightlife', 'Pubs']",2.0
"['Asian Fusion', 'Food', 'Hawaiian', 'Desserts', 'Restaurants']",4.0
"['Restaurants', 'Pizza']",3.5
"['Fast Food', 'Chicken Wings', 'Restaurants']",4.0
['Restaurants'],3.0
"['Restaurants', 'Food', 'Street Vendors', 'Food Stands']",4.5
['Restaurants'],5.0
['Restaurants'],3.0
['Restaurants'],3.5
"['Restaurants', 'Bars', 'Pizza', 'Nightlife', 'Wine Bars']",3.5
"['Bars', 'Nightlife', 'Restaurants', 'Sports Bars', 'Lounges']",3.0
"['Restaurants', 'Steakhouses']",3.5
"['Restaurants', 'Buffets']",2.5
"['Sandwiches', 'Restaurants']",4.0
"['Delis', 'Restaurants', 'Sandwiches']",4.0
['Restaurants'],2.5
"['Nightlife', 'Lounges', 'Bars', 'Restaurants']",3.5
"['Vegetarian', 'Southern', 'Restaurants', 'Vegan']",3.5
"['Delis', 'Restaurants', 'Sandwiches', 'Fast Food']",3.5
"['Restaurants', 'Sushi Bars']",4.0
"['Breakfast & Brunch', 'Event Planning & Services', 'Venues & Event Spaces', 'American (New)', 'Restaurants']",3.0
